ENTREZID	ENSEMBL	SYMBOL	SRR1554534	SRR1554535	SRR1554568	SRR1554561	SRR1554567	SRR1554536	SRR1554541	SRR1554539	SRR1554538	SRR1554537
339221	ENSG00000182156	ENPP7	4	0	2	0	4	0	3	1	6	0
339229	ENSG00000204237	OXLD1	658	928	332	837	665	339	481	563	415	399
339230	ENSG00000185298	CCDC137	2253	2393	3500	3183	4599	648	4295	1866	3945	3878
339231	ENSG00000214087	ARL16	1825	2090	2898	2173	3245	929	4826	1687	3626	2901
339240	NA	KRT17P5	1	0	7	1	4	0	8	0	20	4
339263	ENSG00000212719	LINC02693	9330	6879	14025	14293	17141	1209	16933	11215	17480	16696
339287	ENSG00000188895	MSL1	10744	15582	40528	17713	50578	2704	55887	15997	48660	40648
339290	ENSG00000263753	LINC00667	3558	5049	15162	4156	16543	1145	15462	4662	12148	13124
339291	ENSG00000206422	LRRC30	0	0	0	0	0	0	0	0	0	0
339302	ENSG00000166569	CPLX4	0	0	0	0	0	0	0	0	4	0
339318	ENSG00000197841	ZNF181	551	1320	3435	709	4010	445	4420	1255	4618	3627
339324	ENSG00000254004	ZNF260	1102	2390	12853	1718	13746	802	14280	2525	16407	10594
339327	ENSG00000187187	ZNF546	351	788	1847	415	3191	189	3245	876	3037	2418
339327	ENSG00000281526	ZNF546	351	788	1847	415	3191	189	3245	876	3037	2418
339344	ENSG00000176182	MYPOP	4338	4262	1176	7262	1432	721	1185	3549	1127	1357
339345	ENSG00000188425	NANOS2	0	10	6	16	15	12	18	0	21	10
339352	NA	LOC339352	66	84	36	60	24	24	35	44	50	45
339366	ENSG00000185761	ADAMTSL5	215	299	202	332	172	321	237	132	72	170
339390	ENSG00000182566	CLEC4G	279	418	1	445	8	79	24	245	25	1
339398	ENSG00000213171	LINGO4	12	16	0	6	27	0	9	11	2	4
3394	ENSG00000140968	IRF8	111	242	231	53	208	67	171	51	260	285
339400	ENSG00000237975	FLG-AS1	261	245	163	282	585	191	2293	502	809	938
339403	ENSG00000173080	RXFP4	8	11	2	6	26	6	21	8	21	22
339416	ENSG00000183831	ANKRD45	400	555	4316	743	3250	204	5614	767	2937	3333
339448	ENSG00000198912	C1orf174	1240	1778	3515	1618	4687	330	3499	1365	3592	3959
339451	ENSG00000187961	KLHL17	1618	1456	5580	2568	4557	383	3948	1236	5183	4810
339453	ENSG00000205090	TMEM240	1849	1968	2068	3025	2835	418	3567	1667	2445	2926
339456	ENSG00000178821	TMEM52	55	64	102	133	204	39	340	53	151	242
339479	ENSG00000162670	BRINP3	1998	2680	1979	2679	8866	1092	4387	3337	2841	2077
339483	NA	MTMR9LP	613	883	2554	806	3122	381	3843	652	2554	2287
339487	ENSG00000176261	ZBTB8OS	657	1248	822	641	1446	430	1123	989	1036	917
339488	ENSG00000116819	TFAP2E	1137	886	508	1275	1984	168	1107	605	974	1008
339500	ENSG00000181450	ZNF678	300	902	5864	318	6821	452	8566	674	8860	6411
339501	ENSG00000185888	PRSS38	0	0	0	0	0	0	0	0	0	0
339505	NA	LINC01141	102	226	47	171	119	19	70	207	104	99
339512	ENSG00000185860	CCDC190	25	50	0	4	7	5	0	12	8	1
339521	NA	CCNQP1	7	0	0	1	2	1	2	3	0	0
339524	ENSG00000267272	LINC01140	651	1262	591	1381	571	135	748	1087	418	568
339529	ENSG00000226828	LINC02774	59	134	103	95	145	46	101	97	56	140
339535	ENSG00000215808	LINC01139	26	33	102	24	114	104	168	49	76	44
339541	ENSG00000198520	ARMH1	574	379	969	741	2131	232	1028	312	857	372
339559	ENSG00000187815	ZFP69	363	541	1642	435	3573	254	3658	567	2900	2015
339568	ENSG00000230324	LINC01734	0	0	0	0	0	0	0	0	0	0
3396	ENSG00000167862	MRPL58	747	1380	1024	682	1605	361	1392	938	1468	1396
339665	ENSG00000100036	SLC35E4	1064	952	569	1517	1028	206	1442	831	881	1024
339669	ENSG00000185264	TEX33	0	0	0	0	0	0	0	0	0	0
339674	ENSG00000205704	LINC00634	3026	3012	454	3488	1101	1317	871	1884	622	695
3397	ENSG00000125968	ID1	1964	1486	574	1275	557	3229	978	1638	826	1026
339742	NA	FAM201B	66	51	122	105	229	8	162	60	94	111
339745	ENSG00000144228	SPOPL	1580	3553	5665	2376	6080	804	8509	4068	7184	5302
339751	ENSG00000238133	MAP3K20-AS1	2	3	23	0	51	3	23	9	91	43
339760	NA	NA	0	0	0	0	0	0	0	0	0	0
339761	ENSG00000186684	CYP27C1	40	53	710	63	1097	3	2126	79	924	463
339766	ENSG00000185038	MROH2A	22	4	30	29	113	0	14	3	81	3
339768	ENSG00000144488	ESPNL	32	26	42	44	45	10	29	19	14	6
339778	ENSG00000173557	FAM166C	1	12	110	23	86	6	12	9	117	61
339779	ENSG00000186143	PRR30	0	0	0	0	4	0	0	0	2	1
339788	ENSG00000235665	LINC00298	60	86	4	64	4	45	6	46	1	17
339789	ENSG00000236790	LINC00299	62	132	3	52	8	73	1	32	0	0
3398	ENSG00000115738	ID2	11232	16623	41632	14513	22575	5626	10970	11012	9830	28435
339803	ENSG00000212978	LOC339803	276	566	1086	401	1642	259	1611	577	1120	1272
339804	ENSG00000237651	C2orf74	1939	4475	1407	1565	2459	789	877	2818	1380	1064
339807	ENSG00000233694	LINC02579	0	0	0	0	3	0	0	0	0	0
339822	ENSG00000237667	LINC01115	0	23	25	248	0	0	4	141	18	53
339822	ENSG00000272342	LINC01115	0	23	25	248	0	0	4	141	18	53
339822	ENSG00000281362	LINC01115	0	23	25	248	0	0	4	141	18	53
339829	ENSG00000284862	CCDC39	394	1234	3538	650	4432	205	3878	1339	3515	3090
339834	ENSG00000173421	IHO1	31	28	161	43	167	7	237	26	226	160
339855	ENSG00000174611	KY	1301	1311	140	1923	230	277	205	1372	137	70
339883	ENSG00000198590	C3orf35	46	56	174	54	133	12	82	55	64	144
339894	ENSG00000243629	LINC00880	22	2	8	36	22	0	4	0	4	0
339896	ENSG00000144644	GADL1	4	4	1290	0	666	10	1334	24	882	165
3399	ENSG00000117318	ID3	1553	1451	1073	1376	1092	2514	1757	1300	1068	994
3399	ENSG00000283060	ID3	1553	1451	1073	1376	1092	2514	1757	1300	1068	994
339906	ENSG00000178055	PRSS42P	8	5	10	7	15	4	2	0	14	13
339929	ENSG00000270959	LPP-AS2	220	224	103	173	147	146	140	76	117	66
339942	NA	H1-10-AS1	642	665	1366	919	1315	194	1028	519	1480	1141
339965	ENSG00000163749	CCDC158	189	210	204	256	586	25	1465	459	1007	303
339967	ENSG00000187054	TMPRSS11A	2	4	33	5	22	0	16	0	42	18
339976	ENSG00000184108	TRIML1	4	0	0	0	0	0	0	15	4	0
339977	ENSG00000188993	LRRC66	137	237	284	193	432	69	400	219	300	231
339983	ENSG00000185818	NAT8L	77337	71878	17112	114305	21964	18923	20544	61685	17970	22895
34	ENSG00000117054	ACADM	3532	8145	8542	4751	12284	3760	9794	5364	8398	7095
3400	ENSG00000172201	ID4	4341	7616	22861	4569	16784	6106	7353	2547	18693	8504
340017	ENSG00000234111	LINC02433	43	177	0	31	0	33	0	183	4	0
340024	ENSG00000174358	SLC6A19	1	0	4	5	0	0	0	3	0	1
340061	ENSG00000184584	STING1	1055	853	663	758	1052	565	1059	693	951	486
340061	ENSG00000288243	STING1	1055	853	663	758	1052	565	1059	693	951	486
340069	ENSG00000164334	FAM170A	0	0	0	4	5	0	1	2	6	0
340074	ENSG00000251045	SLC25A48-AS1	0	0	4	2	4	0	13	0	7	3
340075	ENSG00000183876	ARSI	186	301	58	214	71	118	155	113	34	26
340094	ENSG00000215231	LINC01020	0	0	0	0	4	0	0	0	0	0
340107	ENSG00000248908	LINC02239	0	0	0	0	0	0	0	0	0	0
340113	ENSG00000248279	LINC02120	0	0	27	0	14	0	13	0	5	14
340120	ENSG00000189127	ANKRD34B	98	251	46	83	134	4	191	113	50	67
340146	ENSG00000182747	SLC35D3	12	6	7	24	48	0	10	10	6	8
340152	ENSG00000178199	ZC3H12D	112	174	72	127	166	52	172	139	141	147
340156	ENSG00000145949	MYLK4	247	392	183	309	335	51	339	531	219	129
340168	ENSG00000203909	DPPA5	0	0	7	0	7	0	8	4	0	3
340198	ENSG00000235821	IFITM4P	0	0	0	0	0	0	0	0	0	0
340204	ENSG00000204140	CLPSL1	28	31	2	21	5	4	0	31	0	2
340205	ENSG00000161911	TREML1	22	23	14	21	18	2	0	8	21	37
340206	ENSG00000184106	TREML3P	0	0	4	0	4	0	4	4	3	0
340252	ENSG00000173041	ZNF680	814	3700	3443	1082	3958	1713	6115	1839	4756	3893
340260	ENSG00000164853	UNCX	0	0	6	0	16	0	0	0	0	2
340267	ENSG00000215018	COL28A1	232	270	97	119	326	35	227	156	291	119
340273	ENSG00000004846	ABCB5	0	5	2	0	40	0	5	4	22	5
340277	ENSG00000188732	FAM221A	735	2078	1809	843	2254	287	2337	730	1877	1785
340286	ENSG00000164556	FAM183BP	4	12	3	6	8	0	9	2	0	0
340307	ENSG00000271321	CTAGE6	3	13	10	1	12	1	11	13	6	6
340307	ENSG00000285123	CTAGE6	3	13	10	1	12	1	11	13	6	6
340348	ENSG00000158457	TSPAN33	2286	3362	576	3504	1058	907	818	2116	721	460
340351	ENSG00000146856	AGBL3	151	196	386	162	625	75	556	275	468	378
340357	ENSG00000254813	LOC340357	0	0	0	0	0	0	0	0	0	0
340357	ENSG00000285506	LOC340357	0	0	0	0	0	0	0	0	0	0
340359	ENSG00000175946	KLHL38	97	73	0	212	3	7	28	89	20	17
340371	ENSG00000185189	NRBP2	20835	29203	31009	24124	35602	6736	33935	15442	34105	27982
340385	ENSG00000197363	ZNF517	1095	1183	2241	1468	2466	243	2216	781	2110	2590
340390	ENSG00000179698	WDR97	569	812	3429	895	1082	79	878	1018	1188	1461
340393	ENSG00000261587	TMEM249	121	146	269	264	401	70	418	95	440	569
340393	ENSG00000285272	TMEM249	121	146	269	264	401	70	418	95	440	569
340419	ENSG00000147655	RSPO2	3052	3618	141	7232	609	166	748	5475	427	360
340441	ENSG00000188877	POTEA	0	0	0	0	0	0	0	0	0	0
340481	ENSG00000175893	ZDHHC21	3398	10118	8155	5780	11882	1605	13282	10789	12587	9495
340485	ENSG00000177076	ACER2	187	151	773	433	980	100	1458	357	1028	1060
340508	ENSG00000228376	GAS2L1P2	158	211	10	202	18	28	2	103	22	1
340515	NA	LINC01501	16	18	6	24	10	0	0	20	16	0
340526	ENSG00000242732	RTL5	6643	6521	17420	11700	17389	1566	15389	6521	17935	10311
340527	ENSG00000204131	NHSL2	306	129	252	450	260	66	371	338	363	186
340529	ENSG00000186288	PABPC1L2A	540	588	24	968	287	21	569	558	144	59
340533	ENSG00000050030	NEXMIF	1631	2896	15340	3433	22465	385	46598	5459	27366	24250
340542	ENSG00000184515	BEX5	9132	9643	1611	8996	4993	955	9044	8758	5683	3461
340543	ENSG00000204065	TCEAL5	6540	9141	6839	8343	10196	1606	9421	7046	6322	4977
340547	ENSG00000101842	VSIG1	64	146	7	146	80	7	40	140	53	23
340554	ENSG00000102053	ZC3H12B	1460	2393	2072	2401	2781	283	4146	3368	3022	2304
340562	ENSG00000184788	SATL1	64	18	72	20	50	0	112	30	87	27
340578	ENSG00000198354	DCAF12L2	426	467	618	580	1214	60	1425	602	902	808
340591	ENSG00000186312	CA5BP1	927	922	866	1446	1004	288	1372	735	1312	1206
340595	ENSG00000187823	RTL4	38	39	6	61	48	2	127	28	72	6
340596	ENSG00000182508	LHFPL1	139	14	22	46	42	39	16	26	25	0
340602	ENSG00000187690	EZHIP	35	30	49	77	94	8	71	15	47	22
340618	NA	FAM41AY1	0	0	0	0	0	0	0	0	0	0
340654	ENSG00000173239	LIPM	0	0	0	0	0	0	0	0	0	0
340665	ENSG00000187553	CYP26C1	20	21	22	28	31	0	47	13	45	43
340706	ENSG00000165816	VWA2	183	58	166	229	301	17	427	156	273	275
340719	ENSG00000188613	NANOS1	602	1052	1469	650	3247	463	2244	821	2094	1495
340745	ENSG00000204033	LRIT2	58	87	182	125	538	4	198	95	172	23
340784	ENSG00000188620	HMX3	0	0	0	0	0	0	0	0	2	0
340811	ENSG00000264006	AKR1C8P	0	0	0	1	5	0	0	0	0	0
340895	ENSG00000204740	MALRD1	15	55	128	37	68	14	68	38	46	100
340900	ENSG00000223601	EBLN1	0	0	0	0	0	0	4	1	0	0
340980	ENSG00000187747	OR52B6	4	0	10	0	4	0	4	0	11	0
340990	ENSG00000188162	OTOG	50	24	175	25	68	6	20	30	154	39
341	ENSG00000130208	APOC1	331	173	52	197	159	516	216	182	236	115
341019	ENSG00000170959	DCDC1	13	2	16	7	22	4	0	26	26	24
341032	ENSG00000150750	C11orf53	8	2	0	0	0	1	13	0	6	16
341056	NA	LOC341056	147	159	208	233	363	29	459	195	350	291
341112	ENSG00000225802	WARS1P1	0	0	0	0	0	0	4	0	0	2
341116	ENSG00000172689	MS4A10	1	0	0	0	2	0	1	0	0	0
341152	ENSG00000171561	OR2AT4	0	0	0	0	4	0	0	0	0	0
341208	ENSG00000181333	HEPHL1	14	16	17	2	45	4	43	25	327	4
341276	ENSG00000170790	OR10A2	4	7	0	4	1	0	8	6	0	1
341277	ENSG00000183378	OVCH2	3	7	12	13	17	1	17	2	33	24
341346	ENSG00000165935	SMCO2	17	21	5	17	8	27	38	19	49	22
341350	ENSG00000187950	OVCH1	18	21	43	7	26	0	117	54	192	291
341359	ENSG00000110975	SYT10	106	82	56	316	725	0	24	275	143	17
341392	ENSG00000215009	ACSM4	23	14	39	23	30	2	29	28	22	33
341405	ENSG00000167612	ANKRD33	8	12	4	12	7	0	0	16	3	4
341416	ENSG00000179695	OR6C2	0	0	0	0	0	0	0	0	0	0
341418	ENSG00000179626	OR6C4	0	0	0	0	0	0	0	0	0	0
341567	ENSG00000187166	H1-7	88	56	38	46	102	6	107	62	35	63
341568	ENSG00000284723	OR8S1	13	2	0	8	0	0	10	7	0	7
3416	ENSG00000119912	IDE	989	2311	3657	1260	4012	699	4961	2350	3690	3765
341640	ENSG00000150893	FREM2	414	465	422	429	1547	840	573	406	641	1346
341676	ENSG00000197168	NEK5	61	39	72	51	68	12	27	57	56	56
3417	ENSG00000138413	IDH1	1729	3085	21059	1901	25840	1336	46244	1782	32999	24629
341799	ENSG00000181803	OR6S1	0	0	0	0	0	0	0	0	0	0
3418	ENSG00000182054	IDH2	10888	9824	15210	13717	17002	5486	11588	7077	17163	15248
341880	ENSG00000151812	SLC35F4	42	100	43	63	406	27	159	74	247	47
341883	ENSG00000131951	LRRC9	50	57	377	96	264	5	255	82	217	121
3419	ENSG00000166411	IDH3A	14039	23771	5729	17568	9052	4491	11820	20670	7469	6496
341947	ENSG00000187581	COX8C	2	1	1	4	5	2	27	4	38	5
341947	ENSG00000277018	COX8C	2	1	1	4	5	2	27	4	38	5
342	ENSG00000214855	APOC1P1	24	6	3	6	11	29	14	28	10	2
3420	ENSG00000101365	IDH3B	8959	10903	8591	12130	12589	2151	11265	9010	11633	10426
342035	ENSG00000186417	GLDN	1796	5814	44	1275	114	190	293	3924	117	36
342096	ENSG00000159289	GOLGA6A	8	2	2	8	2	0	2	5	0	0
3421	ENSG00000067829	IDH3G	6486	8852	6691	9230	9699	1714	11152	6757	8252	8657
342125	ENSG00000188869	TMC3	44	17	118	30	100	1	183	64	109	228
342132	ENSG00000196391	ZNF774	251	280	694	364	1167	37	1427	383	1099	918
342184	ENSG00000248905	FMN1	3645	4448	137	5831	437	206	323	8258	182	120
3422	ENSG00000067064	IDI1	6626	20347	15064	8538	21046	3922	37172	13508	22686	14393
3423	ENSG00000010404	IDS	133578	221819	49450	269322	90591	46175	156516	281222	81587	80753
342346	ENSG00000205832	C16orf96	153	156	132	119	81	46	143	96	130	47
342357	ENSG00000155592	ZKSCAN2	1248	1209	13341	1532	13570	300	13463	1953	14769	11328
342371	ENSG00000224470	ATXN1L	4904	5850	6935	7672	9190	1540	9714	5758	9903	7663
342372	ENSG00000277481	PKD1L3	40	96	151	110	282	63	233	121	218	167
3425	ENSG00000127415	IDUA	2048	1882	4283	3436	3723	374	2922	1605	3822	4338
342510	ENSG00000186407	CD300E	0	4	4	2	0	0	0	0	0	0
342527	ENSG00000188176	SMTNL2	41	43	110	61	390	32	468	38	166	173
342538	ENSG00000253506	NACA2	107	404	834	167	852	197	905	298	698	815
342574	ENSG00000171446	KRT27	2	0	0	0	4	0	0	0	0	0
3426	ENSG00000205403	CFI	109	185	190	94	410	312	297	224	261	76
342618	ENSG00000236320	SLFN14	0	0	9	0	6	2	0	5	14	0
342666	ENSG00000214553	LRRC37A11P	13	8	1	24	9	4	6	12	2	0
342667	ENSG00000141750	STAC2	14306	14537	340	19162	614	1212	910	10595	329	3430
3428	ENSG00000163565	IFI16	498	1291	1277	441	2633	786	2381	1042	2873	1901
342850	ENSG00000181626	ANKRD62	8	1	10	26	1	1	9	20	15	12
342865	ENSG00000187135	VSTM2B	4108	4567	956	6483	6126	752	12531	3883	5399	1669
342892	ENSG00000267041	ZNF850	73	183	1359	125	1680	40	1665	141	1949	1457
342897	ENSG00000188505	NCCRP1	0	0	46	7	124	0	16	0	31	31
342898	ENSG00000179751	SYCN	0	3	0	0	0	0	0	2	0	0
3429	ENSG00000165949	IFI27	1576	1887	88	1295	443	4561	992	1626	481	148
3429	ENSG00000275214	IFI27	1576	1887	88	1295	443	4561	992	1626	481	148
342900	ENSG00000213921	LEUTX	0	0	0	0	0	0	0	0	0	0
342900	ENSG00000280774	LEUTX	0	0	0	0	0	0	0	0	0	0
342908	ENSG00000176222	ZNF404	313	1291	2216	442	1823	392	1462	779	2629	1417
342909	ENSG00000186026	ZNF284	162	267	2100	377	1886	27	2270	399	2395	1844
342918	ENSG00000235034	C19orf81	108	162	38	91	112	100	97	163	88	88
342926	ENSG00000197928	ZNF677	160	171	2609	219	3076	81	3061	189	3127	2583
342931	ENSG00000223638	RFPL4A	0	0	0	0	0	0	0	0	0	0
342933	ENSG00000197213	ZSCAN5B	12	17	10	11	10	0	13	5	10	6
342945	ENSG00000182318	ZSCAN22	518	737	2130	855	1787	84	2545	632	2337	2376
342977	ENSG00000187556	NANOS3	510	494	423	817	923	356	1197	419	1004	948
342977	ENSG00000288505	NANOS3	510	494	423	817	923	356	1197	419	1004	948
342979	ENSG00000187867	PALM3	444	515	1563	530	1965	85	4288	285	2456	2457
342979	ENSG00000288318	PALM3	444	515	1563	530	1965	85	4288	285	2456	2457
343	ENSG00000103375	AQP8	18	36	36	36	122	8	85	33	49	70
3430	ENSG00000068079	IFI35	435	458	149	413	244	781	193	261	181	126
343035	ENSG00000198570	RD3	6	10	1	4	76	0	0	9	0	1
343052	ENSG00000231827	LOC343052	12	4	17	22	16	3	38	10	56	37
343052	ENSG00000262299	LOC343052	12	4	17	22	16	3	38	10	56	37
343066	ENSG00000204518	AADACL4	0	0	0	0	0	0	0	0	0	0
343068	ENSG00000270601	PRAMEF5	0	0	0	0	0	0	0	0	0	0
343068	ENSG00000276420	PRAMEF5	0	0	0	0	0	0	0	0	0	0
343068	ENSG00000282424	PRAMEF5	0	0	0	0	0	0	0	0	0	0
343068	ENSG00000283150	PRAMEF5	0	0	0	0	0	0	0	0	0	0
343069	ENSG00000179172	HNRNPCL1	8	8	20	8	18	3	24	5	16	28
343069	ENSG00000282175	HNRNPCL1	8	8	20	8	18	3	24	5	16	28
343070	ENSG00000204505	PRAMEF9	0	0	0	0	0	0	0	0	0	0
343070	ENSG00000281573	PRAMEF9	0	0	0	0	0	0	0	0	0	0
343070	ENSG00000282298	PRAMEF9	0	0	0	0	0	0	0	0	0	0
343070	ENSG00000283139	PRAMEF9	0	0	0	0	0	0	0	0	0	0
343071	ENSG00000187545	PRAMEF10	0	0	0	0	1	0	0	0	0	0
343071	ENSG00000282663	PRAMEF10	0	0	0	0	1	0	0	0	0	0
343099	ENSG00000122483	CCDC18	83	152	1563	77	1254	81	968	202	1841	1281
3431	ENSG00000135899	SP110	254	463	481	187	340	258	198	341	483	330
343169	ENSG00000169214	OR6F1	0	6	0	0	4	0	0	0	0	18
343171	ENSG00000238243	OR2W3	412	258	87	630	455	16	919	337	302	282
343172	ENSG00000177462	OR2T8	5	22	9	10	21	0	30	5	4	8
343173	ENSG00000196539	OR2T3	0	0	0	0	0	0	0	0	0	0
343173	ENSG00000278377	OR2T3	0	0	0	0	0	0	0	0	0	0
343173	ENSG00000277113	OR2T3	0	0	0	0	0	0	0	0	0	0
343263	ENSG00000221986	MYBPHL	85	120	69	55	78	29	133	90	74	28
3433	ENSG00000119922	IFIT2	964	2457	128	922	742	988	290	1645	522	166
3434	ENSG00000185745	IFIT1	3344	6255	474	4545	1249	1509	500	5501	572	280
343406	ENSG00000198965	OR10R2	0	0	0	0	0	0	0	0	0	0
343413	ENSG00000181036	FCRL6	23	8	7	0	10	35	17	20	0	8
343450	ENSG00000162687	KCNT2	1061	2262	4441	1493	4693	432	6276	3018	5528	6366
343472	ENSG00000143032	BARHL2	8	11	30	16	289	0	25	8	10	10
343477	ENSG00000203914	HSP90B3P	179	339	517	242	632	105	698	333	698	467
343505	ENSG00000215864	NBPF7	1	1	15	7	8	0	2	3	15	4
343521	ENSG00000188396	TCTEX1D4	0	6	15	2	21	2	11	2	8	22
343563	ENSG00000182783	OR2T29	0	3	0	1	0	0	0	0	0	0
343578	ENSG00000124143	ARHGAP40	8	10	3	9	22	20	10	0	8	0
343637	ENSG00000101282	RSPO4	301	158	90	380	119	72	142	155	27	16
343641	ENSG00000166948	TGM6	0	0	1	0	0	0	4	0	0	0
3437	ENSG00000119917	IFIT3	1245	2860	204	1389	1398	1602	715	2208	601	278
343702	ENSG00000260903	XKR7	271	136	4263	637	4032	12	5766	352	5434	4556
3439	ENSG00000197919	IFNA1	3	1	0	1	0	0	0	6	0	1
343930	ENSG00000151379	MSGN1	0	1	0	4	0	0	0	0	0	0
343990	ENSG00000196872	CRACDL	14208	14099	100	29030	327	744	164	14277	195	160
344	ENSG00000234906	APOC2	115	256	8	172	35	215	28	100	78	49
3440	ENSG00000188379	IFNA2	0	0	0	14	4	8	0	8	0	0
344018	ENSG00000183733	FIGLA	0	0	0	0	0	0	0	0	0	0
344022	ENSG00000214513	NOTO	0	0	0	0	0	0	4	0	0	0
3441	ENSG00000236637	IFNA4	0	0	0	0	0	0	2	0	0	0
344148	ENSG00000176771	NCKAP5	581	1021	7684	462	5911	358	7121	465	6597	8648
344167	ENSG00000214336	FOXI3	10	0	1	9	3	0	6	0	8	10
344191	ENSG00000174279	EVX2	0	0	0	0	0	0	0	0	0	0
3442	ENSG00000147873	IFNA5	0	0	0	0	0	0	0	0	5	0
3443	ENSG00000120235	IFNA6	0	10	0	10	0	0	0	2	0	0
344387	ENSG00000205111	CDKL4	4	18	40	22	82	4	22	45	55	18
3444	ENSG00000214042	IFNA7	0	0	0	0	0	0	0	0	0	0
344405	ENSG00000162997	PRORSD1P	132	159	218	122	492	57	344	184	301	180
344454	ENSG00000243478	AOX2P	0	4	0	6	8	0	2	2	0	0
3445	ENSG00000120242	IFNA8	6	9	0	17	1	0	1	10	1	2
344558	ENSG00000172985	SH3RF3	3204	2639	8837	4880	17448	857	15654	2912	15258	18909
344561	ENSG00000173302	GPR148	4	10	0	14	4	10	12	28	8	2
344595	ENSG00000243701	DUBR	701	1384	2291	867	3666	315	4413	1452	3741	2850
3446	ENSG00000186803	IFNA10	0	0	0	0	1	0	0	0	0	2
344657	ENSG00000188306	LRRIQ4	0	11	7	31	20	10	29	21	44	9
344658	ENSG00000187033	SAMD7	0	8	4	0	0	0	4	4	8	0
3447	ENSG00000233816	IFNA13	7	4	0	4	0	0	0	7	0	0
344752	ENSG00000197953	AADACL2	0	0	0	0	0	0	0	0	0	0
344752	ENSG00000261846	AADACL2	0	0	0	0	0	0	0	0	0	0
344758	ENSG00000174948	GPR149	23	37	34	108	52	0	31	110	38	33
344787	ENSG00000197385	ZNF860	72	79	1432	134	627	25	1205	192	564	747
3448	ENSG00000228083	IFNA14	0	0	7	0	2	0	0	4	0	3
344805	ENSG00000176040	TMPRSS7	0	8	69	0	32	0	35	3	56	58
344807	ENSG00000206531	CD200R1L	0	4	0	12	0	0	0	0	0	0
344838	ENSG00000188582	PAQR9	308	276	125	487	466	24	576	532	402	122
344875	ENSG00000230524	COL6A4P1	0	0	16	4	15	2	8	0	20	20
344887	ENSG00000171658	NMRAL2P	5	0	5	2	3	1	6	9	9	3
344892	ENSG00000198471	RTP2	3	3	0	5	0	0	2	5	0	0
3449	ENSG00000147885	IFNA16	0	0	0	0	0	0	0	0	6	0
344901	ENSG00000188729	OSTN	27	32	13	41	30	11	164	157	19	178
344905	ENSG00000187527	ATP13A5	124	206	46	104	131	156	204	81	127	91
344967	ENSG00000205794	LOC344967	696	864	418	1158	852	52	1414	811	887	712
345	ENSG00000110245	APOC3	0	0	0	0	0	0	0	0	0	0
345051	ENSG00000250673	REELD1	19	31	23	34	8	12	9	16	4	41
345062	ENSG00000189099	PRSS48	4	2	0	4	3	3	2	4	1	3
345079	ENSG00000186212	SOWAHB	2218	2013	416	3790	517	31	897	3424	385	1165
3451	ENSG00000234829	IFNA17	0	0	0	0	0	0	0	0	0	0
345193	ENSG00000183423	LRIT3	98	140	197	216	111	26	62	184	187	157
3452	ENSG00000137080	IFNA21	14	20	5	9	14	0	18	3	8	22
345222	ENSG00000188981	MSANTD1	489	344	66	735	258	82	715	478	160	232
345274	ENSG00000145283	SLC10A6	15	24	11	23	18	0	14	32	13	15
345275	ENSG00000170509	HSD17B13	25	115	13	77	63	14	70	144	69	106
3454	ENSG00000142166	IFNAR1	5194	10364	16874	7505	22773	2541	26341	11058	23928	16473
345456	ENSG00000196570	PFN3	6	2	48	0	45	4	44	2	43	30
345462	ENSG00000234284	ZNF879	182	559	1585	189	2236	112	2349	439	2193	1475
3455	ENSG00000159110	IFNAR2	760	1095	1809	1031	3000	470	3121	1222	2856	1708
3455	ENSG00000249624	IFNAR2	760	1095	1809	1031	3000	470	3121	1222	2856	1708
345557	ENSG00000182836	PLCXD3	2836	5223	3035	4999	3180	202	7640	5794	3014	759
3456	ENSG00000171855	IFNB1	0	0	0	0	0	0	4	2	0	0
345611	ENSG00000237693	IRGM	1	0	2	4	0	0	1	4	0	2
345630	ENSG00000188573	FBLL1	4600	4408	3482	6464	7598	806	10643	2887	6366	5033
345643	ENSG00000234602	MCIDAS	8	10	0	11	0	0	0	11	0	0
345651	ENSG00000169067	ACTBL2	0	0	0	0	1	0	2	0	0	1
345757	ENSG00000174132	FAM174A	3441	4820	804	4629	2135	947	2769	3515	1737	1395
345778	ENSG00000177034	MTX3	3004	4641	9159	5171	11662	1273	10545	8889	11851	9429
3458	ENSG00000111537	IFNG	0	0	0	0	0	18	0	0	0	0
345895	ENSG00000111834	RSPH4A	107	210	534	96	637	23	323	231	286	283
3459	ENSG00000027697	IFNGR1	2019	5558	4566	2808	5994	2263	6358	3579	6427	4801
345930	ENSG00000203734	ECT2L	58	186	384	68	554	178	687	210	544	339
346	ENSG00000267467	APOC4	2	2	0	2	6	0	15	11	11	9
3460	ENSG00000159128	IFNGR2	3035	4408	4572	4257	7721	1442	8812	4619	7834	6425
3460	ENSG00000262795	IFNGR2	3035	4408	4572	4257	7721	1442	8812	4619	7834	6425
346007	ENSG00000188107	EYS	51	102	746	81	681	57	879	151	733	463
346157	ENSG00000124613	ZNF391	291	410	833	706	1116	68	960	703	974	811
346171	ENSG00000204644	ZFP57	0	0	0	0	0	0	0	0	0	0
346171	ENSG00000227858	ZFP57	0	0	0	0	0	0	0	0	0	0
346171	ENSG00000226858	ZFP57	0	0	0	0	0	0	0	0	0	0
346171	ENSG00000223852	ZFP57	0	0	0	0	0	0	0	0	0	0
346171	ENSG00000232099	ZFP57	0	0	0	0	0	0	0	0	0	0
